,0,1,2
455,-0.18270548506931628,-10.445869693212433,-102.30264043330962
456,-0.18277049799342046,-10.491940931245718,-102.75192614268929
457,-0.18284355986205947,-10.538101575565797,-103.20221363534849
458,-0.1829205128409293,-10.5843576334487,-103.65349766356618
459,-0.18299334773393525,-10.630722653239603,-104.10577003345368
460,-0.18305977002793894,-10.677205770997746,-104.55902490960158
461,-0.18313325238878314,-10.723801783571963,-105.01326102646732
462,-0.18323013912845676,-10.770496497484128,-105.46848141359887
463,-0.18335384881948028,-10.817280598084194,-105.92469352687908
464,-0.18349966759029918,-10.864152673686558,-106.38190328353011
465,-0.18366465147473154,-10.911115188712994,-106.84010913980427
466,-0.18384852921145148,-10.958172443912634,-107.29930496250122
467,-0.18405015557859808,-11.00532765934952,-107.75948589683344
468,-0.18426744791678984,-11.052582500171832,-108.22065074523326
469,-0.18449763946978212,-11.099938819108335,-108.68280171273021
470,-0.18473672457119789,-11.147398092452926,-109.14594293350862
471,-0.18498223090713864,-11.194960160913675,-109.61007726789383
472,-0.1852359811827386,-11.242623065476677,-110.07520412513453
473,-0.185502927475078,-11.29038403074822,-110.54131984397651
474,-0.18578710382601887,-11.338241500369666,-111.00842159984833
475,-0.18608896595088445,-11.386195618290861,-111.4765104625259
476,-0.18640603091288294,-11.43424734339701,-111.94558887629279
477,-0.18673524127046318,-11.482398321414001,-112.41565715958592
478,-0.187074746199636,-11.53065016111673,-112.88671430546559
479,-0.18742304108251112,-11.579003884020615,-113.35875995891153
480,-0.18777867462675366,-11.627460147171542,-113.83179445812084
481,-0.1881410897910045,-11.676018718859343,-114.30581845226568
482,-0.18850993316257905,-11.724678804054523,-114.78083217798488
483,-0.1888853798106338,-11.773439674483159,-115.25683514503181
484,-0.18926873792283527,-11.822300505587078,-115.7338270669112
485,-0.1896615951372741,-11.871260821888082,-116.21180817090473
486,-0.19006436844920507,-11.920320858040784,-116.69077905788748
487,-0.1904765356549204,-11.969481324127276,-117.17074050635367
488,-0.19089836780403427,-12.018742872477635,-117.65169232446692
489,-0.19133025138598433,-12.06810517658604,-118.13363368610423
490,-0.1917715990475759,-12.117567463206731,-118.61656483553574
491,-0.19222130266179283,-12.16712989005028,-119.1004866327501
492,-0.19267891176358556,-12.216792939513846,-119.58539922415251
493,-0.19314535207902406,-12.2665559602575,-120.07130217230893
494,-0.1936217294712957,-12.31641794099332,-120.55819531145565
495,-0.19410860955167383,-12.366378697121643,-121.04607903780956
496,-0.1946059298746503,-12.416438525255463,-121.53495370136199
497,-0.19511348192955497,-12.466597710086411,-122.0248193114309
498,-0.19563177370653792,-12.516856161488043,-122.51567567157042
499,-0.19616108759437365,-12.567213425147369,-123.00752269344684
500,-0.19670102122317384,-12.617669133290491,-123.50036074397897
501,-0.19725090222767908,-12.668223672426794,-123.99419028746605
502,-0.19781039110747878,-12.718877846167716,-124.48901114605526
503,-0.19838016517982518,-12.769631703889889,-124.98482253199872
504,-0.19896089029690167,-12.820484595884377,-125.4816240602778
505,-0.19955261170123845,-12.871436093570594,-125.97941594868426
506,-0.20015515828725955,-12.92248642267771,-126.4781979655324
507,-0.20076836710534163,-12.97363594970996,-126.97796985143192
508,-0.2013924530392141,-13.024884435627795,-127.47873213129729
509,-0.20202786474463721,-13.076231503052702,-127.98048551568272
510,-0.20267372180419935,-13.127677454097492,-128.48323107161244
511,-0.20332805828044953,-13.179223017975518,-128.98696972058355
512,-0.20399061187976106,-13.23086881839711,-129.4917006320914
513,-0.20466226099954007,-13.282614989677247,-129.99742221651215
514,-0.20534307317579825,-13.334461526950411,-130.50413431502184
515,-0.20603201102100147,-13.386409084605404,-131.0118377927728
516,-0.20672788303677328,-13.438458471149927,-131.52053287102447
517,-0.20743070552243661,-13.490609835145298,-132.0302191938122
518,-0.20814112761964862,-13.542862971303325,-132.54089671218074
519,-0.2088596116404365,-13.595217695842406,-133.05256550641502
520,-0.20958638016746337,-13.647673894564516,-133.56522587422
521,-0.2103212305836955,-13.700231754198803,-134.0788779467027
522,-0.21106455737619212,-13.75289155177943,-134.59352109259072
523,-0.21181785551023077,-13.805652955056528,-135.10915478349395
524,-0.21258175354369,-13.858515380060984,-135.62577901166705
525,-0.2133560243542743,-13.911478810621032,-136.14339398293754
526,-0.21414120346301352,-13.964543546103865,-136.66199982868585
527,-0.2149383125083541,-14.017709946780894,-137.1815958572218
528,-0.21574834394296055,-14.07097840787552,-137.7021806598766
529,-0.2165719208916742,-14.124348885408834,-138.22375371638452
530,-0.217409587162561,-14.177821660747524,-138.74631593245985
531,-0.21826349058147027,-14.231396962262467,-139.26986830792964
532,-0.2191367628312521,-14.285073726689406,-139.79441130692334
533,-0.22003057868005862,-14.338851260219462,-140.31994497098412
534,-0.22094494672193737,-14.392730079333159,-140.84646814090766
535,-0.221880282722431,-14.446711486870065,-141.37397906963164
536,-0.22283631099598436,-14.500797319734804,-141.90247706006983
537,-0.22381222637255693,-14.554989832960691,-142.43196246658087
538,-0.2248063590387729,-14.60929156941567,-142.96243569307154
539,-0.22581633189305206,-14.663703961184945,-143.49389600389097
540,-0.226840577299701,-14.718227736304373,-144.02634134266205
541,-0.22787810741302486,-14.772864460285467,-144.55976990570525
542,-0.22892843625290313,-14.827616591910838,-145.09418168396024
543,-0.22999393295296103,-14.88248793285651,-145.6295782312361
544,-0.23108489464205864,-14.937483028762527,-146.165962848532
545,-0.23221007962827667,-14.992599903807728,-146.70334185877192
546,-0.23336412900196624,-15.04782634882842,-147.24172295089264
547,-0.23453156742402811,-15.10314109170308,-147.7811104625197
548,-0.23569384345138508,-15.158525376248706,-148.32149950466683
549,-0.23684375005574246,-15.213974996018257,-148.86287897361342
550,-0.23798783786471542,-15.269487954503527,-149.40524052431186
551,-0.23913630667953312,-15.325059610781544,-149.9485773343319
552,-0.2403008601499913,-15.380687967077234,-150.4928823711256
553,-0.24148939530101537,-15.436373610968486,-151.0381514508194
554,-0.24270582477684105,-15.492120198503049,-151.58438315361835
555,-0.24395496298592417,-15.547933747892628,-152.13157772609307
556,-0.24524075525809164,-15.60382236597434,-152.67973833267834
557,-0.24656467554653885,-15.659795506371163,-153.22887275268465
558,-0.24792754998162958,-15.715864763731028,-153.77899069399774
559,-0.24933262016080143,-15.772043027299492,-154.33009928880367
560,-0.250788132939775,-15.828339198803693,-154.88220368441378
561,-0.2523047993127243,-15.884753414829058,-155.4353087304646
562,-0.25388614930915476,-15.941279224764006,-155.98941516890613
563,-0.2555253220925839,-15.997909519614197,-156.5445173057799
564,-0.25721533749613956,-16.054641978768945,-157.10061028862833
565,-0.258952719568619,-16.111480694061772,-157.65769341900602
566,-0.26071119043797536,-16.168425127157008,-158.21575640045464
567,-0.2624510030832169,-16.225477070003738,-158.77478474778644
568,-0.2641675371596452,-16.28264279745193,-159.33478096707407
569,-0.26587214005925247,-16.33991539271519,-159.8957551575338
570,-0.267569451811637,-16.397287193356327,-160.45771231126935
571,-0.26926523447794765,-16.45475768675958,-161.0206537362114
572,-0.2709610707635264,-16.51232776391665,-161.5845775159841
573,-0.27265889405613863,-16.569998721369576,-162.14948015616915
574,-0.27435956641114384,-16.62777067340811,-162.71535884518306
575,-0.276059382952362,-16.685643987069106,-163.28221301640286
576,-0.2777554736261876,-16.743618843059643,-163.8500439467715
577,-0.2794480654712795,-16.801694881380147,-164.4188541707779
578,-0.2811381591784642,-16.859871641050905,-164.98864616593755
579,-0.2828263756782669,-16.918148805648084,-165.55942055856687
580,-0.2845136947394193,-16.976526295309018,-166.13117649111737
581,-0.28620102574503614,-17.035004384206072,-166.70391265150562
582,-0.28788929914118544,-17.093583058608917,-167.2776283505379
583,-0.2895788745738198,-17.15226190015468,-167.85232422329798
584,-0.29126907132117724,-17.211040772643834,-168.42800158481504
585,-0.29295921529993985,-17.269920002791316,-169.00466146781557
586,-0.2946487326714298,-17.328899934243662,-169.58230407881794
587,-0.2963374050903003,-17.38798057252462,-170.16092915901785
588,-0.2980259397599647,-17.447161578919772,-170.740536244441
589,-0.2997146809237144,-17.506442798592154,-171.3211249012239
590,-0.30140283754479985,-17.565824656869594,-171.90269539493343
591,-0.3030893433104452,-17.6253075161361,-172.4852483228169
592,-0.3047739850690312,-17.684891314971463,-173.06878398189164
593,-0.3064574150173683,-17.744575978877307,-173.65330225730978
594,-0.3081399732251166,-17.804361523920278,-174.2388026942879
595,-0.3098213985190286,-17.864248024412277,-174.825284859635
596,-0.31150139447820374,-17.92423569593108,-175.41274877220948
597,-0.31318007241446716,-17.984324504547683,-176.0011949002211
598,-0.3148580047558857,-18.04451403852551,-176.59062368631749
599,-0.3165357519960144,-18.10480400996787,-177.1810353985549
600,-0.31821347719785326,-18.16519436381416,-177.7724302648548
601,-0.31989097286447404,-18.225685127297332,-178.3648083083401
602,-0.3215676555363355,-18.286276415643314,-178.95816934104582
603,-0.3232430034293534,-18.34696842540633,-179.55251308777844
604,-0.3249173251137268,-18.40776122476276,-180.1478393512563
605,-0.3265910967348837,-18.468654733053786,-180.74414834944594
606,-0.32826436651061836,-18.529648940482076,-181.34144045161509
607,-0.32993749483085766,-18.59074386332503,-181.93971575862574
608,-0.33161085743844904,-18.651939508365196,-182.53897417808258
609,-0.33328446330639594,-18.713235808678103,-183.1392157327331
610,-0.3349582892035546,-18.77463270131944,-183.7404405681874
611,-0.33663234785820406,-18.836130237206802,-184.34264848000507
612,-0.33830707298053664,-18.897728263265375,-184.94583894601587
613,-0.339982852582822,-18.95942665168651,-185.5500119186684
614,-0.3416592944822816,-19.021225476415566,-186.15516796641106
615,-0.3433357682767287,-19.083124806160928,-186.7613071938121
616,-0.345012198545142,-19.14512478590514,-187.3684290450765
617,-0.3466888362044431,-19.207225421989932,-187.97653324556475
618,-0.34836582074950645,-19.26942654714262,-188.58562020429443
619,-0.35004351313250043,-19.33172806819072,-189.19569060691015
620,-0.35172221490435995,-19.394130022807186,-189.8067447949048
621,-0.353401880404641,-19.45663250267425,-190.4187826876487
622,-0.3550821689746295,-19.519235585423658,-191.0318039858238
623,-0.35676272557006405,-19.581939422534607,-191.64580832637202
624,-0.3584436147365314,-19.644744035962262,-192.26079545215632
625,-0.3601249563578133,-19.707649213499653,-192.87676536134975
626,-0.3618069885693277,-19.77065487552429,-193.493718370326
627,-0.36348999635716384,-19.833761101607823,-194.111654855947
628,-0.36517395509138517,-19.89696791597422,-194.7305748241407
629,-0.36685891460191417,-19.960275260971823,-195.35047802208183
630,-0.3685450357205109,-20.023683060195882,-195.97136439064346
631,-0.37023223130531363,-20.087191316938636,-196.59323409972532
632,-0.37192038460755156,-20.15080004045692,-197.21608727209394
633,-0.37360974275014547,-20.21450917853691,-197.83992396064616
634,-0.375300316037005,-20.27831879819694,-198.46474423097152
635,-0.37699177769461856,-20.342228964026273,-199.09054788939048
636,-0.37868417107827235,-20.40623960707478,-199.71733450711847
637,-0.3803771745434221,-20.470350905614808,-200.34510409077976
638,-0.3820700671542782,-20.534563278820034,-200.97385708240768
639,-0.38376296028652007,-20.598876697275838,-201.60359354693983
640,-0.3854564437211311,-20.663290603972026,-202.23431317542406
641,-0.3871506801997706,-20.72780477779152,-202.86601568437163
642,-0.38884550766222753,-20.792419695003773,-203.49870093222953
643,-0.3905410795919694,-20.85713567508596,-204.13236902894354
644,-0.3922379930732742,-20.921952276988424,-204.76702031108556
645,-0.3939365940907563,-20.986869084205694,-205.40265533122627
646,-0.39563639930152045,-21.0518860545639,-206.03927454444366
647,-0.3973364075816887,-21.117003288935596,-206.6768780251183
648,-0.39903613636103025,-21.182221033696237,-207.3154654933763
649,-0.40073588602283355,-21.247539389657256,-207.95503648861705
650,-0.4024355724212794,-21.31295839434361,-208.59559081752212
651,-0.40413554786094713,-21.37847811793988,-209.23712866295557
652,-0.4058368709534401,-21.444098622266658,-209.87965025740175
653,-0.40753927916921273,-21.50981987174494,-210.52315577027144
654,-0.40924213816049637,-21.575641630328317,-211.16764529087877
655,-0.4109451709581266,-21.641563919424737,-211.81311868922393
656,-0.4126479597339497,-21.70758710219682,-212.4595757159743
657,-0.41435044356528966,-21.773711363799084,-213.10701611537203
658,-0.4160527751163762,-21.839936614934746,-213.7554398632651
659,-0.41775517251902905,-21.906262775656423,-214.40484736359107
660,-0.419458002945963,-21.972689719232058,-215.05523900898052
661,-0.42116154727760274,-22.039217178834175,-215.70661499102093
662,-0.4228658856490686,-22.105845063775813,-216.3589753501324
663,-0.4245711832839923,-22.17257345045735,-217.01232004089664
664,-0.42627777247868465,-22.239402331478573,-217.66664905815452
665,-0.42798573175083193,-22.30633174481925,-218.3219623378879
666,-0.42969477809766765,-22.373361776460527,-218.97826000325804
667,-0.4314046788099233,-22.440492445011515,-219.635542323248
668,-0.43311558905763875,-22.507723624937825,-220.29380926169554
669,-0.4348277340178234,-22.575055100157172,-220.95306075243133
670,-0.4365408691264661,-22.642486894559404,-221.6132971233315
671,-0.4382547174218154,-22.71001929638425,-222.27451850624598
672,-0.4399695233827044,-22.777652556442067,-222.9367246180757
673,-0.4416857252957663,-22.84538663245824,-223.59991543612526
674,-0.44340299218097484,-22.91322133811303,-224.2640914958945
675,-0.44512071686460875,-22.98115674569641,-224.92925335866974
676,-0.44683957309458466,-23.049192957142548,-225.59540093996145
677,-0.44856044244277476,-23.117329753760064,-226.26253407605782
678,-0.4502834095576664,-23.185566864688706,-226.93065308641062
679,-0.45200843574914484,-23.253904064826774,-227.59975853077
680,-0.4537349312822647,-23.32234134972786,-228.26985072373296
681,-0.4554624900478133,-23.390879026770847,-228.940929498003
682,-0.4571917171742501,-23.459517192100897,-229.6129945813264
683,-0.45892262267520273,-23.528255808656358,-230.28604604938496
684,-0.46065437591015335,-23.59709506441644,-230.96008419459906
685,-0.46238651786228646,-23.66603512428234,-231.63510899393714
686,-0.4641192107826265,-23.73507584467032,-232.31112031167663
687,-0.4658524314277918,-23.804217115027583,-232.98811816979799
688,-0.46758520807182335,-23.87345931797035,-233.66610264477922
689,-0.46931679591805664,-23.942802965739986,-234.3450740731577
690,-0.4710479495299348,-24.012248192258784,-235.02503240103582
691,-0.472779940966696,-24.08179456137291,-235.70597713065428
692,-0.47451310809833336,-24.151441462979147,-236.38790878358628
693,-0.4762473452809356,-24.221188539352585,-237.07082845706006
694,-0.47798322282426997,-24.29103552057944,-237.75473660122555
695,-0.479721622682188,-24.36098239441322,-238.43963332980638
696,-0.4814628131785081,-24.43102918889753,-239.12551871403215
697,-0.48320608851219343,-24.501175892841296,-239.81239293923775
698,-0.48495002437596085,-24.571423040861372,-240.50025614722728
699,-0.4866942622700631,-24.641771241998104,-241.189107792386
700,-0.48844034441294354,-24.712220037460426,-241.8789475878356
701,-0.4901884168525816,-24.78276859807354,-242.56977677262068
702,-0.491935335881828,-24.853417893744624,-243.26159642655054
703,-0.49367962023591344,-24.924169565318735,-243.95440543480436
704,-0.49542524948504063,-24.995022792379014,-244.64820226216375
705,-0.4971748625541188,-25.065975873605286,-245.34298757258222
706,-0.4989261351671585,-25.137029016121662,-246.03876332037686
707,-0.5006796463060256,-25.20818222826438,-246.73552951762744
708,-0.5024381017466525,-25.27943433011604,-247.43328546976568
709,-0.5041991508456231,-25.350785360839193,-248.13203284909127
710,-0.5059611876721153,-25.422235605376354,-248.83177245768053
711,-0.5077261220384154,-25.493784813582955,-249.53250302137837
712,-0.5094927366840074,-25.56543370098542,-250.23422474639375
713,-0.5112588051973873,-25.637183063522308,-250.93693887715855
714,-0.5130248452307496,-25.709032762095752,-251.640645227086
715,-0.5147917235213672,-25.78098257849858,-252.34534320629632
716,-0.5165588084322474,-25.853033163454096,-253.05103295467865
717,-0.5183255770155456,-25.925185175601122,-253.75771441340504
718,-0.5200920939221686,-25.997438719394392,-254.4653875485721
719,-0.5218586089619147,-26.069793499494917,-255.17405222781082
720,-0.5236269909010536,-26.142248407527866,-255.88370800554313
721,-0.5253978835748526,-26.214802669214603,-256.59435519744363
722,-0.527170026097848,-26.287456912103643,-257.30599452153666
723,-0.5289436299578216,-26.36021175055171,-258.0186259402335
724,-0.5307193396578493,-26.433066989050104,-258.7322486041402
725,-0.5324979383093237,-26.50602217651143,-259.44686192359234
726,-0.5342797880623978,-26.579076967560177,-260.16246649284676
727,-0.5360634878593847,-26.65223144306417,-260.8790632521218
728,-0.5378483541307205,-26.72548599772375,-261.5966519697993
729,-0.5396356211112828,-26.798841007256833,-262.31523155214336
730,-0.5414260317180379,-26.872296702474852,-263.0348017813689
731,-0.5432190026555183,-26.945853231592526,-263.7553631797929
732,-0.5450148354605875,-27.019510306549407,-264.4769155165287
733,-0.5468144073978743,-27.093267349735658,-265.1994581831731
734,-0.548617928092339,-27.167124082426916,-265.9229912708867
735,-0.5504249703842758,-27.241080485594004,-266.64751488376635
736,-0.5522350145702636,-27.315136742933372,-267.3730287176124
737,-0.5540484118650125,-27.38929308134781,-268.0995324771835
738,-0.5558660629000604,-27.463549631657763,-268.8270257669468
739,-0.5576888003855432,-27.537906596383824,-269.5555082854481
740,-0.5595163243429845,-27.612364234142532,-270.28498006469016
741,-0.5613477410475501,-27.686922805164308,-271.0154415580538
742,-0.5631827781057221,-27.761582577940842,-271.7468932198751
743,-0.5650218456812104,-27.836343805938874,-272.47933451950905
744,-0.5668657907401263,-27.91120692580597,-273.21276407912063
745,-0.5687145778629574,-27.98617251228726,-273.94718085063136
746,-0.5705672911778132,-28.06124047169685,-274.6825849199575
747,-0.5724225378510709,-28.13641016176829,-275.41897694445527
748,-0.5742781874334143,-28.211681735594365,-276.1563568073132
749,-0.576132031719928,-28.28705697463464,-276.8947230498948
750,-0.5779835398569358,-28.36254078589791,-277.6340735135952
751,-0.5798329536060801,-28.438139871765934,-278.3744059537811
752,-0.5816791900772169,-28.513858912449265,-279.11571911584866
753,-0.5835226830639159,-28.589701121011405,-279.85801327441277
754,-0.585366756688746,-28.665669678424585,-280.6012885305651
755,-0.5872158113505166,-28.741766205338298,-281.345545407395
756,-0.5890770515798817,-28.817988349250747,-282.09078737690464
757,-0.5909527175832151,-28.89432333894951,-282.8370203164474
758,-0.5928220267173687,-28.9707493220988,-283.5842446206034
759,-0.5946602932174866,-29.047252275924233,-284.332453162723
760,-0.5964638479879528,-29.123828421177954,-285.08163938469016
761,-0.5982345738267486,-29.200475376487358,-285.8317997220402
762,-0.5999746464258862,-29.27719443007357,-286.58293371869206
763,-0.601689899351758,-29.353991156668062,-287.33504267159077
764,-0.6033864126317691,-29.430872191833256,-288.08812787013545
765,-0.6050708817941264,-29.507844906732497,-288.84219100222145
766,-0.6067472680026875,-29.58491715650388,-289.59723252763484
767,-0.6084153238605999,-29.662096275330086,-290.3532511293505
768,-0.6100749021411347,-29.739387780503424,-291.1102455952229
769,-0.6117278794164135,-29.816794418885245,-291.86821553603255
770,-0.6133756513053134,-29.894317696306768,-292.6271608432437
771,-0.6150206535464384,-29.97195896716731,-293.38708266097797
772,-0.6166676220699047,-30.049718526478564,-294.14798333999653
773,-0.6183192343521836,-30.127595635738643,-294.90986432685185
774,-0.6199748045083041,-30.205588448559702,-295.6727257806236
775,-0.621633135122272,-30.283693700951634,-296.4365677315224
776,-0.623298066288148,-30.36190861173116,-297.20139189549735
777,-0.6249795689072056,-30.44022940017314,-297.9672014009503
778,-0.6266824847455359,-30.51865020487088,-298.7339957253683
779,-0.6284048493458035,-30.597169332255696,-299.501770998797
780,-0.6301474182176282,-30.675788458205496,-300.27052657994346
781,-0.6319129292071821,-30.754507666721157,-301.0402646064131
782,-0.6337021602555696,-30.833325771192367,-301.8109862597471
783,-0.6355140647291802,-30.912241163210794,-302.58269200154706
784,-0.6373480999304687,-30.99125539172922,-303.3553834542793
785,-0.6391777967553387,-31.070356496202834,-304.1290581536875
786,-0.6408645048208892,-31.14955252590646,-304.9036885897822
787,-0.6423348053484484,-31.228882224895997,-305.67925471066786
788,-0.6437442129203143,-31.308343419502744,-306.45577402568284
789,-0.6451762357591387,-31.387921369724804,-307.2332548497395
790,-0.6465914826006766,-31.46761432587649,-308.01169735068873
791,-0.6479953251968508,-31.547409878817067,-308.7911146693482
792,-0.6493864820995588,-31.627299657639583,-309.5715223101993
793,-0.6507532889427662,-31.707282243106864,-310.3529300106316
794,-0.6520975118332352,-31.787358890031463,-311.13533125089816
795,-0.6534196109295763,-31.8675318610944,-311.9187101321493
796,-0.6547191485476075,-31.94780279089597,-312.70305669986755
797,-0.6559948744344783,-32.02817187938855,-313.4883705386629
798,-0.6572420141780876,-32.10863813635569,-314.27465702177267
799,-0.6584539480703384,-32.189200063413864,-315.06192212848276
800,-0.6596277389084018,-32.26985604034176,-315.8501697953563
801,-0.6607677760354368,-32.350605763517926,-316.6394025645677
802,-0.661886077046748,-32.43145286401039,-317.4296189151317
803,-0.6629941827101657,-32.51240230017364,-318.2208111290705
804,-0.6640916839423538,-32.59345420857838,-319.01297418364715
805,-0.6651707179797354,-32.67460573582201,-319.80611232870325
806,-0.6662268542875148,-32.75585540126909,-320.6002313404379
807,-0.6672596522879113,-32.83720280368917,-321.3953327982868
808,-0.6682698574116304,-32.91864811866555,-322.1914155118646
809,-0.6692583785707259,-33.000191879313896,-322.98847765647406
810,-0.6702256738994821,-33.08183474545745,-323.78651770865963
811,-0.6711725765935089,-33.16357695590481,-324.58553485597
812,-0.6720998654223674,-33.24541824287448,-325.3855298249471
813,-0.6730065494930554,-33.32735862502048,-326.18650446641664
814,-0.6738918701193969,-33.40939799987275,-326.9884603880948
815,-0.6747584862489747,-33.49153566389593,-327.7913974239214
816,-0.6756107052147021,-33.57377102802707,-328.59531404924456
817,-0.6764502828888793,-33.65610365982496,-329.4002100047059
818,-0.6772756097028928,-33.738533133196974,-330.20608594751917
819,-0.6780838161093584,-33.821059730213264,-331.0129416770007
820,-0.6788712817162698,-33.90368433712586,-331.82077733573584
821,-0.6796345991549348,-33.98640752272853,-332.62959400676874
822,-0.680372158967371,-34.06922922748919,-333.439393599209
823,-0.6810829086676119,-34.15215033422285,-334.2501768607652
824,-0.6817687982758718,-34.23517187935475,-335.0619426893124
825,-0.6824341893347429,-34.318293322171634,-335.874690952306
826,-0.6830822161357571,-34.40151416631148,-336.6884226301318
827,-0.683715227459003,-34.48483410427191,-337.50313948835156
828,-0.6843306752250754,-34.56825361568412,-338.31884343871843
829,-0.6849260048656259,-34.65177412726753,-339.13553522428293
830,-0.6855063797786346,-34.7353955209275,-339.95321482795026
831,-0.686074866732434,-34.81911679899231,-340.7718832071586
832,-0.6866290653916923,-34.90293769288352,-341.59154247596894
833,-0.687169158405598,-34.986857831834286,-342.4121931553561
834,-0.6876965499684853,-35.07087701972356,-343.23383366274817
835,-0.6882119063830165,-35.15499569522603,-344.0564630766843
836,-0.6887179182820791,-35.23921388719494,-344.88008152307845
837,-0.689216629277631,-35.32353091656276,-345.7046897021168
838,-0.68970807104648,-35.40794614385854,-346.53028903993885
839,-0.6901923412774909,-35.49245985922131,-347.3568790617989
840,-0.6906698975355735,-35.577073208143474,-348.18445750390845
841,-0.6911419144035795,-35.661787063883104,-349.0130241533283
842,-0.6916086335318412,-35.7466012751208,-349.8425812282646
843,-0.6920685378032182,-35.83151531373023,-350.6731303289383
844,-0.6925196306146915,-35.91652955591888,-351.50467047371563
845,-0.6929606390662646,-36.001645407047576,-352.33719855934476
846,-0.6933925832059932,-36.086863845689855,-353.17071181241624
847,-0.6938170032334596,-36.17218457334653,-354.00520982422717
848,-0.694234688363964,-36.25760681627254,-354.84069391516493
849,-0.6946472405569345,-36.34313004386197,-355.6771658360416
850,-0.695056409807355,-36.42875385817796,-356.51462734669013
851,-0.6954621842725122,-36.51447817393117,-357.3530798163948
852,-0.695863997359726,-36.600303186125686,-358.19252278600965
853,-0.6962636757976955,-36.68622905014274,-359.0329538428905
854,-0.6966642141407086,-36.77225597587087,-359.8743709011667
855,-0.697066148046992,-36.85838404088742,-360.71677464934413
856,-0.697467740794385,-36.94461397200025,-361.56016834107186
857,-0.6978658588080189,-37.03094806955853,-362.4045568179668
858,-0.6982562625892088,-37.11738839150444,-363.2499444382876
859,-0.6986392662792746,-37.20393625931953,-364.0963304805148
860,-0.6990211402733578,-37.290592830481984,-364.9437114419353
861,-0.6994091204713783,-37.37735652038315,-365.7920865214524
862,-0.6998128688296322,-37.46422250724426,-366.6414553965633
863,-0.7002424521550088,-37.55118618196081,-367.49181561112204
864,-0.7007009298243019,-37.638245467066135,-368.343165079728
865,-0.701186494234874,-37.72539881729854,-369.1955024394861
866,-0.7016976622335119,-37.812643908911426,-370.04882569872836
867,-0.7022340402274806,-37.89997990481376,-370.90313307097887
868,-0.7027956253555636,-37.987407625055006,-371.7584239898179
869,-0.7033820024151013,-38.074928310223264,-372.6147007705993
870,-0.7039915884663325,-38.16254296509155,-373.4719675994388
871,-0.7046234036036457,-38.25025162017447,-374.330225246838
872,-0.7052792376982959,-38.338054414949866,-375.18947019431863
873,-0.7059604641181041,-38.42595247903821,-376.04970088655836
874,-0.7066650471027008,-38.51394670983573,-376.9109215802628
875,-0.7073885679955394,-38.602037380136586,-377.773137947797
876,-0.7081290990801288,-38.69022405643093,-378.6363521535322
877,-0.7088879134643608,-38.77850572269352,-379.5005639536564
878,-0.7096652021565816,-38.866883344044226,-380.36577146679224
879,-0.7104615224075623,-38.95535970713987,-381.23197109866976
880,-0.711276929604153,-39.04393720459633,-382.0991607412358
881,-0.712108965392927,-39.13261817596552,-382.96734037686
882,-0.7129569008641201,-39.22140382371942,-383.8365097685794
883,-0.7138215688269454,-39.310294201095765,-384.7066689826679
884,-0.7147020937499661,-39.39928988319375,-385.57781896665864
885,-0.7155977694184862,-39.48839123916618,-386.44995979386647
886,-0.7165092692494047,-39.57759804021459,-387.32309048138075
887,-0.7174366174945712,-39.66691073926569,-388.19721019395854
888,-0.7183790698598144,-39.75633127119002,-389.07231807256136
889,-0.719335756957625,-39.84586192664915,-389.9484129512278
890,-0.7203047882928995,-39.93550447055529,-390.82549351399825
891,-0.7212839717929385,-40.02526183348847,-391.70355835911766
892,-0.7222719513238353,-40.11513860193864,-392.5826067810392
893,-0.7232663080566297,-40.20513993604684,-393.4626394519341
894,-0.7242630127215386,-40.295272086107346,-394.34365674894934
895,-0.7252601815631073,-40.385540426123164,-395.2256565932454
896,-0.7262666881889858,-40.47594470721406,-396.10863692928245
897,-0.7273013848317624,-40.566478102031994,-396.9925997847416
898,-0.7283739358750332,-40.657129515307695,-397.87755086658393
899,-0.7294843492097062,-40.747888448223044,-398.7634951350217
900,-0.7306307635183437,-40.83873905390216,-399.650435442344
901,-0.7317946751519867,-40.92965460817874,-400.53836839568174
902,-0.7329554483372464,-41.02061532727658,-401.4272829780308
903,-0.7341136470851718,-41.11161856763474,-402.3171724788333
904,-0.7352742639556573,-41.20267168616906,-403.2080361237525
905,-0.7364391062583575,-41.29378622200524,-404.0998741904674
906,-0.7376136621853558,-41.3849813527618,-404.9926901851413
907,-0.7388047012423122,-41.476280361763976,-405.88648842882026
908,-0.7400221436295995,-41.567698778117666,-406.7812674313918
909,-0.7412795124178672,-41.659246401339054,-407.6770222100456
910,-0.742581046247776,-41.75092955061887,-408.5737542294418
911,-0.7439187165063005,-41.84275037737783,-409.47147054165646
912,-0.7452812452990323,-41.934707634390726,-410.37017638238467
913,-0.7466572473591032,-42.02679773974865,-411.26987398491
914,-0.7480426380383361,-42.119018403912,-412.17056405519816
915,-0.7494472944585507,-42.2113690864971,-413.0722461904688
916,-0.7508892803950992,-42.30384724534772,-413.9749189651071
917,-0.7523835543291193,-42.39644297569062,-414.8785811900655
918,-0.7539305457373946,-42.489145066624175,-415.7832300741549
919,-0.7555175312147614,-42.58195195530476,-416.6888622409568
920,-0.7571365137686974,-42.67486588904183,-417.59548059616117
921,-0.7587863040215711,-42.76788459526709,-418.50309124432573
922,-0.7604645444532341,-42.86101135816674,-419.41169435615245
